item_id,item_name,Categoria (preencha: Arma/Armadura/etc)
T7_2H_GLAIVE@2,Grandmaster's Glaive .2,Armas
T7_2H_GLAIVE@3,Grandmaster's Glaive .3,Armas
T7_2H_GLAIVE@4,Grandmaster's Glaive .4,Armas
T8_2H_GLAIVE,Elder's Glaive,Armas
T8_2H_GLAIVE@1,Elder's Glaive .1,Armas
T8_2H_GLAIVE@2,Elder's Glaive .2,Armas
T8_2H_GLAIVE@3,Elder's Glaive .3,Armas
T8_2H_GLAIVE@4,Elder's Glaive .4,Armas
T4_MAIN_AXE,Adept's Battleaxe,Armas
T4_MAIN_AXE@1,Adept's Battleaxe .1,Armas
T4_MAIN_AXE@2,Adept's Battleaxe .2,Armas
T4_MAIN_AXE@3,Adept's Battleaxe .3,Armas
T4_MAIN_AXE@4,Adept's Battleaxe .4,Armas
T5_MAIN_AXE,Expert's Battleaxe,Armas
T5_MAIN_AXE@1,Expert's Battleaxe .1,Armas
T5_MAIN_AXE@2,Expert's Battleaxe .2,Armas
T5_MAIN_AXE@3,Expert's Battleaxe .3,Armas
T5_MAIN_AXE@4,Expert's Battleaxe .4,Armas
T6_MAIN_AXE,Master's Battleaxe,Armas
T6_MAIN_AXE@1,Master's Battleaxe .1,Armas
T6_MAIN_AXE@2,Master's Battleaxe .2,Armas
T6_MAIN_AXE@3,Master's Battleaxe .3,Armas
T6_MAIN_AXE@4,Master's Battleaxe .4,Armas
T7_MAIN_AXE,Grandmaster's Battleaxe,Armas
T7_MAIN_AXE@1,Grandmaster's Battleaxe .1,Armas
T7_MAIN_AXE@2,Grandmaster's Battleaxe .2,Armas
T7_MAIN_AXE@3,Grandmaster's Battleaxe .3,Armas
T7_MAIN_AXE@4,Grandmaster's Battleaxe .4,Armas
T8_MAIN_AXE,Elder's Battleaxe,Armas
T8_MAIN_AXE@1,Elder's Battleaxe .1,Armas
T8_MAIN_AXE@2,Elder's Battleaxe .2,Armas
T8_MAIN_AXE@3,Elder's Battleaxe .3,Armas
T8_MAIN_AXE@4,Elder's Battleaxe .4,Armas
T4_2H_AXE,Adept's Greataxe,Armas
T4_2H_AXE@1,Adept's Greataxe .1,Armas
T4_2H_AXE@2,Adept's Greataxe .2,Armas
T4_2H_AXE@3,Adept's Greataxe .3,Armas
T4_2H_AXE@4,Adept's Greataxe .4,Armas
T5_2H_AXE,Expert's Greataxe,Armas
T5_2H_AXE@1,Expert's Greataxe .1,Armas
T5_2H_AXE@2,Expert's Greataxe .2,Armas
T5_2H_AXE@3,Expert's Greataxe .3,Armas
T5_2H_AXE@4,Expert's Greataxe .4,Armas
T6_2H_AXE,Master's Greataxe,Armas
T6_2H_AXE@1,Master's Greataxe .1,Armas
T6_2H_AXE@2,Master's Greataxe .2,Armas
T6_2H_AXE@3,Master's Greataxe .3,Armas
T6_2H_AXE@4,Master's Greataxe .4,Armas
T7_2H_AXE,Grandmaster's Greataxe,Armas
T7_2H_AXE@1,Grandmaster's Greataxe .1,Armas
T7_2H_AXE@2,Grandmaster's Greataxe .2,Armas
T7_2H_AXE@3,Grandmaster's Greataxe .3,Armas
T7_2H_AXE@4,Grandmaster's Greataxe .4,Armas
T8_2H_AXE,The Hand of Khor,Armas
T8_2H_AXE@1,The Hand of Khor .1,Armas
T8_2H_AXE@2,The Hand of Khor .2,Armas
T8_2H_AXE@3,The Hand of Khor .3,Armas
T8_2H_AXE@4,The Hand of Khor .4,Armas
T4_2H_HALBERD,Adept's Halberd,Armas
T4_2H_HALBERD@1,Adept's Halberd .1,Armas
T4_2H_HALBERD@2,Adept's Halberd .2,Armas
T4_2H_HALBERD@3,Adept's Halberd .3,Armas
T4_2H_HALBERD@4,Adept's Halberd .4,Armas
T5_2H_HALBERD,Expert's Halberd,Armas
T5_2H_HALBERD@1,Expert's Halberd .1,Armas
T5_2H_HALBERD@2,Expert's Halberd .2,Armas
T5_2H_HALBERD@3,Expert's Halberd .3,Armas
T5_2H_HALBERD@4,Expert's Halberd .4,Armas
T6_2H_HALBERD,Master's Halberd,Armas
T6_2H_HALBERD@1,Master's Halberd .1,Armas
T6_2H_HALBERD@2,Master's Halberd .2,Armas
T6_2H_HALBERD@3,Master's Halberd .3,Armas
T6_2H_HALBERD@4,Master's Halberd .4,Armas
T7_2H_HALBERD,Grandmaster's Halberd,Armas
T7_2H_HALBERD@1,Grandmaster's Halberd .1,Armas
T7_2H_HALBERD@2,Grandmaster's Halberd .2,Armas
T7_2H_HALBERD@3,Grandmaster's Halberd .3,Armas
T7_2H_HALBERD@4,Grandmaster's Halberd .4,Armas
T8_2H_HALBERD,Elder's Halberd,Armas
T8_2H_HALBERD@1,Elder's Halberd .1,Armas
T8_2H_HALBERD@2,Elder's Halberd .2,Armas
T8_2H_HALBERD@3,Elder's Halberd .3,Armas
T8_2H_HALBERD@4,Elder's Halberd .4,Armas
T4_MAIN_SWORD,Adept's Broadsword,Armas
T4_MAIN_SWORD@1,Adept's Broadsword .1,Armas
T4_MAIN_SWORD@2,Adept's Broadsword .2,Armas
T4_MAIN_SWORD@3,Adept's Broadsword .3,Armas
T4_MAIN_SWORD@4,Adept's Broadsword .4,Armas
T5_MAIN_SWORD,Expert's Broadsword,Armas
T5_MAIN_SWORD@1,Expert's Broadsword .1,Armas
T5_MAIN_SWORD@2,Expert's Broadsword .2,Armas
T5_MAIN_SWORD@3,Expert's Broadsword .3,Armas
T5_MAIN_SWORD@4,Expert's Broadsword .4,Armas
T6_MAIN_SWORD,Master's Broadsword,Armas
T6_MAIN_SWORD@1,Master's Broadsword .1,Armas
T6_MAIN_SWORD@2,Master's Broadsword .2,Armas
T6_MAIN_SWORD@3,Master's Broadsword .3,Armas
T6_MAIN_SWORD@4,Master's Broadsword .4,Armas
T7_MAIN_SWORD,Grandmaster's Broadsword,Armas
T7_MAIN_SWORD@1,Grandmaster's Broadsword .1,Armas
T7_MAIN_SWORD@2,Grandmaster's Broadsword .2,Armas
T7_MAIN_SWORD@3,Grandmaster's Broadsword .3,Armas
T7_MAIN_SWORD@4,Grandmaster's Broadsword .4,Armas
T8_MAIN_SWORD,Elder's Broadsword,Armas
T8_MAIN_SWORD@1,Elder's Broadsword .1,Armas
T8_MAIN_SWORD@2,Elder's Broadsword .2,Armas
T8_MAIN_SWORD@3,Elder's Broadsword .3,Armas
T8_MAIN_SWORD@4,Elder's Broadsword .4,Armas
T4_2H_CLAYMORE,Adept's Claymore,Armas
T4_2H_CLAYMORE@1,Adept's Claymore .1,Armas
T4_2H_CLAYMORE@2,Adept's Claymore .2,Armas
T4_2H_CLAYMORE@3,Adept's Claymore .3,Armas
T4_2H_CLAYMORE@4,Adept's Claymore .4,Armas
T5_2H_CLAYMORE,Expert's Claymore,Armas
T5_2H_CLAYMORE@1,Expert's Claymore .1,Armas
T5_2H_CLAYMORE@2,Expert's Claymore .2,Armas
T5_2H_CLAYMORE@3,Expert's Claymore .3,Armas
T5_2H_CLAYMORE@4,Expert's Claymore .4,Armas
T6_2H_CLAYMORE,Master's Claymore,Armas
T6_2H_CLAYMORE@1,Master's Claymore .1,Armas
T6_2H_CLAYMORE@2,Master's Claymore .2,Armas
T6_2H_CLAYMORE@3,Master's Claymore .3,Armas
T6_2H_CLAYMORE@4,Master's Claymore .4,Armas
T7_2H_CLAYMORE,Grandmaster's Claymore,Armas
T7_2H_CLAYMORE@1,Grandmaster's Claymore .1,Armas
T7_2H_CLAYMORE@2,Grandmaster's Claymore .2,Armas
T7_2H_CLAYMORE@3,Grandmaster's Claymore .3,Armas
T7_2H_CLAYMORE@4,Grandmaster's Claymore .4,Armas
T8_2H_CLAYMORE,Elder's Claymore,Armas
T8_2H_CLAYMORE@1,Elder's Claymore .1,Armas
T8_2H_CLAYMORE@2,Elder's Claymore .2,Armas
T8_2H_CLAYMORE@3,Elder's Claymore .3,Armas
T8_2H_CLAYMORE@4,Elder's Claymore .4,Armas
T4_2H_DUALSWORD,Adept's Dual Swords,Armas
T4_2H_DUALSWORD@1,Adept's Dual Swords .1,Armas
T4_2H_DUALSWORD@2,Adept's Dual Swords .2,Armas
T4_2H_DUALSWORD@3,Adept's Dual Swords .3,Armas
T4_2H_DUALSWORD@4,Adept's Dual Swords .4,Armas
T5_2H_DUALSWORD,Expert's Dual Swords,Armas
T5_2H_DUALSWORD@1,Expert's Dual Swords .1,Armas
T5_2H_DUALSWORD@2,Expert's Dual Swords .2,Armas
T5_2H_DUALSWORD@3,Expert's Dual Swords .3,Armas
T5_2H_DUALSWORD@4,Expert's Dual Swords .4,Armas
T6_2H_DUALSWORD,Master's Dual Swords,Armas
T6_2H_DUALSWORD@1,Master's Dual Swords .1,Armas
T6_2H_DUALSWORD@2,Master's Dual Swords .2,Armas
T6_2H_DUALSWORD@3,Master's Dual Swords .3,Armas
T6_2H_DUALSWORD@4,Master's Dual Swords .4,Armas
T7_2H_DUALSWORD,Grandmaster's Dual Swords,Armas
T7_2H_DUALSWORD@1,Grandmaster's Dual Swords .1,Armas
T7_2H_DUALSWORD@2,Grandmaster's Dual Swords .2,Armas
T7_2H_DUALSWORD@3,Grandmaster's Dual Swords .3,Armas
T7_2H_DUALSWORD@4,Grandmaster's Dual Swords .4,Armas
T8_2H_DUALSWORD,Elder's Dual Swords,Armas
T8_2H_DUALSWORD@1,Elder's Dual Swords .1,Armas
T8_2H_DUALSWORD@2,Elder's Dual Swords .2,Armas
T8_2H_DUALSWORD@3,Elder's Dual Swords .3,Armas
T8_2H_DUALSWORD@4,Elder's Dual Swords .4,Armas
T4_2H_QUARTERSTAFF,Adept's Quarterstaff,Armas
T4_2H_QUARTERSTAFF@1,Adept's Quarterstaff .1,Armas
T4_2H_QUARTERSTAFF@2,Adept's Quarterstaff .2,Armas
T4_2H_QUARTERSTAFF@3,Adept's Quarterstaff .3,Armas
T4_2H_QUARTERSTAFF@4,Adept's Quarterstaff .4,Armas
T5_2H_QUARTERSTAFF,Expert's Quarterstaff,Armas
T5_2H_QUARTERSTAFF@1,Expert's Quarterstaff .1,Armas
T5_2H_QUARTERSTAFF@2,Expert's Quarterstaff .2,Armas
T5_2H_QUARTERSTAFF@3,Expert's Quarterstaff .3,Armas
T5_2H_QUARTERSTAFF@4,Expert's Quarterstaff .4,Armas
T6_2H_QUARTERSTAFF,Master's Quarterstaff,Armas
T6_2H_QUARTERSTAFF@1,Master's Quarterstaff .1,Armas
T6_2H_QUARTERSTAFF@2,Master's Quarterstaff .2,Armas
T6_2H_QUARTERSTAFF@3,Master's Quarterstaff .3,Armas
T6_2H_QUARTERSTAFF@4,Master's Quarterstaff .4,Armas
T7_2H_QUARTERSTAFF,Grandmaster's Quarterstaff,Armas
T7_2H_QUARTERSTAFF@1,Grandmaster's Quarterstaff .1,Armas
T7_2H_QUARTERSTAFF@2,Grandmaster's Quarterstaff .2,Armas
T7_2H_QUARTERSTAFF@3,Grandmaster's Quarterstaff .3,Armas
T7_2H_QUARTERSTAFF@4,Grandmaster's Quarterstaff .4,Armas
T8_2H_QUARTERSTAFF,Elder's Quarterstaff,Armas
T8_2H_QUARTERSTAFF@1,Elder's Quarterstaff .1,Armas
T8_2H_QUARTERSTAFF@2,Elder's Quarterstaff .2,Armas
T8_2H_QUARTERSTAFF@3,Elder's Quarterstaff .3,Armas
T8_2H_QUARTERSTAFF@4,Elder's Quarterstaff .4,Armas
T4_2H_IRONCLADEDSTAFF,Adept's Iron-clad Staff,Armas
T4_2H_IRONCLADEDSTAFF@1,Adept's Iron-clad Staff .1,Armas
T4_2H_IRONCLADEDSTAFF@2,Adept's Iron-clad Staff .2,Armas
T4_2H_IRONCLADEDSTAFF@3,Adept's Iron-clad Staff .3,Armas
T4_2H_IRONCLADEDSTAFF@4,Adept's Iron-clad Staff .4,Armas
T5_2H_IRONCLADEDSTAFF,Expert's Iron-clad Staff,Armas
T5_2H_IRONCLADEDSTAFF@1,Expert's Iron-clad Staff .1,Armas
T5_2H_IRONCLADEDSTAFF@2,Expert's Iron-clad Staff .2,Armas
T5_2H_IRONCLADEDSTAFF@3,Expert's Iron-clad Staff .3,Armas
T5_2H_IRONCLADEDSTAFF@4,Expert's Iron-clad Staff .4,Armas
T6_2H_IRONCLADEDSTAFF,Master's Iron-clad Staff,Armas
T6_2H_IRONCLADEDSTAFF@1,Master's Iron-clad Staff .1,Armas
T6_2H_IRONCLADEDSTAFF@2,Master's Iron-clad Staff .2,Armas
T6_2H_IRONCLADEDSTAFF@3,Master's Iron-clad Staff .3,Armas
T6_2H_IRONCLADEDSTAFF@4,Master's Iron-clad Staff .4,Armas
T7_2H_IRONCLADEDSTAFF,Grandmaster's Iron-clad Staff,Armas
T7_2H_IRONCLADEDSTAFF@1,Grandmaster's Iron-clad Staff .1,Armas
T7_2H_IRONCLADEDSTAFF@2,Grandmaster's Iron-clad Staff .2,Armas
T7_2H_IRONCLADEDSTAFF@3,Grandmaster's Iron-clad Staff .3,Armas
T7_2H_IRONCLADEDSTAFF@4,Grandmaster's Iron-clad Staff .4,Armas
T8_2H_IRONCLADEDSTAFF,Elder's Iron-clad Staff,Armas
T8_2H_IRONCLADEDSTAFF@1,Elder's Iron-clad Staff .1,Armas
T8_2H_IRONCLADEDSTAFF@2,Elder's Iron-clad Staff .2,Armas
T8_2H_IRONCLADEDSTAFF@3,Elder's Iron-clad Staff .3,Armas
T8_2H_IRONCLADEDSTAFF@4,Elder's Iron-clad Staff .4,Armas
T4_2H_DOUBLEBLADEDSTAFF,Adept's Double Bladed Staff,Armas
T4_2H_DOUBLEBLADEDSTAFF@1,Adept's Double Bladed Staff .1,Armas
T4_2H_DOUBLEBLADEDSTAFF@2,Adept's Double Bladed Staff .2,Armas
T4_2H_DOUBLEBLADEDSTAFF@3,Adept's Double Bladed Staff .3,Armas
T4_2H_DOUBLEBLADEDSTAFF@4,Adept's Double Bladed Staff .4,Armas
T5_2H_DOUBLEBLADEDSTAFF,Expert's Double Bladed Staff,Armas
T5_2H_DOUBLEBLADEDSTAFF@1,Expert's Double Bladed Staff .1,Armas
T5_2H_DOUBLEBLADEDSTAFF@2,Expert's Double Bladed Staff .2,Armas
T5_2H_DOUBLEBLADEDSTAFF@3,Expert's Double Bladed Staff .3,Armas
T5_2H_DOUBLEBLADEDSTAFF@4,Expert's Double Bladed Staff .4,Armas
T6_2H_DOUBLEBLADEDSTAFF,Master's Double Bladed Staff,Armas
T6_2H_DOUBLEBLADEDSTAFF@1,Master's Double Bladed Staff .1,Armas
T6_2H_DOUBLEBLADEDSTAFF@2,Master's Double Bladed Staff .2,Armas
T6_2H_DOUBLEBLADEDSTAFF@3,Master's Double Bladed Staff .3,Armas
T6_2H_DOUBLEBLADEDSTAFF@4,Master's Double Bladed Staff .4,Armas
T7_2H_DOUBLEBLADEDSTAFF,Grandmaster's Double Bladed Staff,Armas
T7_2H_DOUBLEBLADEDSTAFF@1,Grandmaster's Double Bladed Staff .1,Armas
T7_2H_DOUBLEBLADEDSTAFF@2,Grandmaster's Double Bladed Staff .2,Armas
T7_2H_DOUBLEBLADEDSTAFF@3,Grandmaster's Double Bladed Staff .3,Armas
T7_2H_DOUBLEBLADEDSTAFF@4,Grandmaster's Double Bladed Staff .4,Armas
T8_2H_DOUBLEBLADEDSTAFF,Elder's Double Bladed Staff,Armas
T8_2H_DOUBLEBLADEDSTAFF@1,Elder's Double Bladed Staff .1,Armas
T8_2H_DOUBLEBLADEDSTAFF@2,Elder's Double Bladed Staff .2,Armas
T8_2H_DOUBLEBLADEDSTAFF@3,Elder's Double Bladed Staff .3,Armas
T8_2H_DOUBLEBLADEDSTAFF@4,Elder's Double Bladed Staff .4,Armas
T4_MAIN_HAMMER,Adept's Hammer,Armas
T4_MAIN_HAMMER@1,Adept's Hammer .1,Armas
T4_MAIN_HAMMER@2,Adept's Hammer .2,Armas
T4_MAIN_HAMMER@3,Adept's Hammer .3,Armas
T4_MAIN_HAMMER@4,Adept's Hammer .4,Armas
T5_MAIN_HAMMER,Expert's Hammer,Armas
T5_MAIN_HAMMER@1,Expert's Hammer .1,Armas
T5_MAIN_HAMMER@2,Expert's Hammer .2,Armas
T5_MAIN_HAMMER@3,Expert's Hammer .3,Armas
T5_MAIN_HAMMER@4,Expert's Hammer .4,Armas
T6_MAIN_HAMMER,Master's Hammer,Armas
T6_MAIN_HAMMER@1,Master's Hammer .1,Armas
T6_MAIN_HAMMER@2,Master's Hammer .2,Armas
T6_MAIN_HAMMER@3,Master's Hammer .3,Armas
T6_MAIN_HAMMER@4,Master's Hammer .4,Armas
T7_MAIN_HAMMER,Grandmaster's Hammer,Armas
T7_MAIN_HAMMER@1,Grandmaster's Hammer .1,Armas
T7_MAIN_HAMMER@2,Grandmaster's Hammer .2,Armas
T7_MAIN_HAMMER@3,Grandmaster's Hammer .3,Armas
T7_MAIN_HAMMER@4,Grandmaster's Hammer .4,Armas
T8_MAIN_HAMMER,Elder's Hammer,Armas
T8_MAIN_HAMMER@1,Elder's Hammer .1,Armas
T8_MAIN_HAMMER@2,Elder's Hammer .2,Armas
T8_MAIN_HAMMER@3,Elder's Hammer .3,Armas
T8_MAIN_HAMMER@4,Elder's Hammer .4,Armas
T4_2H_POLEHAMMER,Adept's Polehammer,Armas
T4_2H_POLEHAMMER@1,Adept's Polehammer .1,Armas
T4_2H_POLEHAMMER@2,Adept's Polehammer .2,Armas
T4_2H_POLEHAMMER@3,Adept's Polehammer .3,Armas
T4_2H_POLEHAMMER@4,Adept's Polehammer .4,Armas
T5_2H_POLEHAMMER,Expert's Polehammer,Armas
T5_2H_POLEHAMMER@1,Expert's Polehammer .1,Armas
T5_2H_POLEHAMMER@2,Expert's Polehammer .2,Armas
T5_2H_POLEHAMMER@3,Expert's Polehammer .3,Armas
T5_2H_POLEHAMMER@4,Expert's Polehammer .4,Armas
T6_2H_POLEHAMMER,Master's Polehammer,Armas
T6_2H_POLEHAMMER@1,Master's Polehammer .1,Armas
T6_2H_POLEHAMMER@2,Master's Polehammer .2,Armas
T6_2H_POLEHAMMER@3,Master's Polehammer .3,Armas
T6_2H_POLEHAMMER@4,Master's Polehammer .4,Armas
T7_2H_POLEHAMMER,Grandmaster's Polehammer,Armas
T7_2H_POLEHAMMER@1,Grandmaster's Polehammer .1,Armas
T7_2H_POLEHAMMER@2,Grandmaster's Polehammer .2,Armas
T7_2H_POLEHAMMER@3,Grandmaster's Polehammer .3,Armas
T7_2H_POLEHAMMER@4,Grandmaster's Polehammer .4,Armas
T8_2H_POLEHAMMER,Elder's Polehammer,Armas
T8_2H_POLEHAMMER@1,Elder's Polehammer .1,Armas
T8_2H_POLEHAMMER@2,Elder's Polehammer .2,Armas
T8_2H_POLEHAMMER@3,Elder's Polehammer .3,Armas
T8_2H_POLEHAMMER@4,Elder's Polehammer .4,Armas
T4_2H_HAMMER,Adept's Great Hammer,Armas
T4_2H_HAMMER@1,Adept's Great Hammer .1,Armas
T4_2H_HAMMER@2,Adept's Great Hammer .2,Armas
T4_2H_HAMMER@3,Adept's Great Hammer .3,Armas
T4_2H_HAMMER@4,Adept's Great Hammer .4,Armas
T5_2H_HAMMER,Expert's Great Hammer,Armas
T5_2H_HAMMER@1,Expert's Great Hammer .1,Armas
T5_2H_HAMMER@2,Expert's Great Hammer .2,Armas
T5_2H_HAMMER@3,Expert's Great Hammer .3,Armas
T5_2H_HAMMER@4,Expert's Great Hammer .4,Armas
T6_2H_HAMMER,Master's Great Hammer,Armas
T6_2H_HAMMER@1,Master's Great Hammer .1,Armas
T6_2H_HAMMER@2,Master's Great Hammer .2,Armas
T6_2H_HAMMER@3,Master's Great Hammer .3,Armas
T6_2H_HAMMER@4,Master's Great Hammer .4,Armas
T7_2H_HAMMER,Grandmaster's Great Hammer,Armas
T7_2H_HAMMER@1,Grandmaster's Great Hammer .1,Armas
T7_2H_HAMMER@2,Grandmaster's Great Hammer .2,Armas
T7_2H_HAMMER@3,Grandmaster's Great Hammer .3,Armas
T7_2H_HAMMER@4,Grandmaster's Great Hammer .4,Armas
T8_2H_HAMMER,Elder's Great Hammer,Armas
T8_2H_HAMMER@1,Elder's Great Hammer .1,Armas
T8_2H_HAMMER@2,Elder's Great Hammer .2,Armas
T8_2H_HAMMER@3,Elder's Great Hammer .3,Armas
T8_2H_HAMMER@4,Elder's Great Hammer .4,Armas
T4_MAIN_MACE,Adept's Mace,Armas
T4_MAIN_MACE@1,Adept's Mace .1,Armas
T4_MAIN_MACE@2,Adept's Mace .2,Armas
T4_MAIN_MACE@3,Adept's Mace .3,Armas
T4_MAIN_MACE@4,Adept's Mace .4,Armas
T5_MAIN_MACE,Expert's Mace,Armas
T5_MAIN_MACE@1,Expert's Mace .1,Armas
T5_MAIN_MACE@2,Expert's Mace .2,Armas
T5_MAIN_MACE@3,Expert's Mace .3,Armas
T5_MAIN_MACE@4,Expert's Mace .4,Armas
T6_MAIN_MACE,Master's Mace,Armas
T6_MAIN_MACE@1,Master's Mace .1,Armas
T6_MAIN_MACE@2,Master's Mace .2,Armas
T6_MAIN_MACE@3,Master's Mace .3,Armas
T6_MAIN_MACE@4,Master's Mace .4,Armas
T7_MAIN_MACE,Grandmaster's Mace,Armas
T7_MAIN_MACE@1,Grandmaster's Mace .1,Armas
T7_MAIN_MACE@2,Grandmaster's Mace .2,Armas
T7_MAIN_MACE@3,Grandmaster's Mace .3,Armas
T7_MAIN_MACE@4,Grandmaster's Mace .4,Armas
T8_MAIN_MACE,Elder's Mace,Armas
T8_MAIN_MACE@1,Elder's Mace .1,Armas
T8_MAIN_MACE@2,Elder's Mace .2,Armas
T8_MAIN_MACE@3,Elder's Mace .3,Armas
T8_MAIN_MACE@4,Elder's Mace .4,Armas
T4_2H_MACE,Adept's Heavy Mace,Armas
T4_2H_MACE@1,Adept's Heavy Mace .1,Armas
T4_2H_MACE@2,Adept's Heavy Mace .2,Armas
T4_2H_MACE@3,Adept's Heavy Mace .3,Armas
T4_2H_MACE@4,Adept's Heavy Mace .4,Armas
T5_2H_MACE,Expert's Heavy Mace,Armas
T5_2H_MACE@1,Expert's Heavy Mace .1,Armas
T5_2H_MACE@2,Expert's Heavy Mace .2,Armas
T5_2H_MACE@3,Expert's Heavy Mace .3,Armas
T5_2H_MACE@4,Expert's Heavy Mace .4,Armas
T6_2H_MACE,Master's Heavy Mace,Armas
T6_2H_MACE@1,Master's Heavy Mace .1,Armas
T6_2H_MACE@2,Master's Heavy Mace .2,Armas
T6_2H_MACE@3,Master's Heavy Mace .3,Armas
T6_2H_MACE@4,Master's Heavy Mace .4,Armas
T7_2H_MACE,Grandmaster's Heavy Mace,Armas
T7_2H_MACE@1,Grandmaster's Heavy Mace .1,Armas
T7_2H_MACE@2,Grandmaster's Heavy Mace .2,Armas
T7_2H_MACE@3,Grandmaster's Heavy Mace .3,Armas
T7_2H_MACE@4,Grandmaster's Heavy Mace .4,Armas
T8_2H_MACE,Elder's Heavy Mace,Armas
T8_2H_MACE@1,Elder's Heavy Mace .1,Armas
T8_2H_MACE@2,Elder's Heavy Mace .2,Armas
T8_2H_MACE@3,Elder's Heavy Mace .3,Armas
T8_2H_MACE@4,Elder's Heavy Mace .4,Armas
T4_2H_FLAIL,Adept's Morning Star,Armas
T4_2H_FLAIL@1,Adept's Morning Star .1,Armas
T4_2H_FLAIL@2,Adept's Morning Star .2,Armas
T4_2H_FLAIL@3,Adept's Morning Star .3,Armas
T4_2H_FLAIL@4,Adept's Morning Star .4,Armas
T5_2H_FLAIL,Expert's Morning Star,Armas
T5_2H_FLAIL@1,Expert's Morning Star .1,Armas
T5_2H_FLAIL@2,Expert's Morning Star .2,Armas
T5_2H_FLAIL@3,Expert's Morning Star .3,Armas
T5_2H_FLAIL@4,Expert's Morning Star .4,Armas
T6_2H_FLAIL,Master's Morning Star,Armas
T6_2H_FLAIL@1,Master's Morning Star .1,Armas
T6_2H_FLAIL@2,Master's Morning Star .2,Armas
T6_2H_FLAIL@3,Master's Morning Star .3,Armas
T6_2H_FLAIL@4,Master's Morning Star .4,Armas
T7_2H_FLAIL,Grandmaster's Morning Star,Armas
T7_2H_FLAIL@1,Grandmaster's Morning Star .1,Armas
T7_2H_FLAIL@2,Grandmaster's Morning Star .2,Armas
T7_2H_FLAIL@3,Grandmaster's Morning Star .3,Armas
T7_2H_FLAIL@4,Grandmaster's Morning Star .4,Armas
T8_2H_FLAIL,Elder's Morning Star,Armas
T8_2H_FLAIL@1,Elder's Morning Star .1,Armas
T8_2H_FLAIL@2,Elder's Morning Star .2,Armas
T8_2H_FLAIL@3,Elder's Morning Star .3,Armas
T8_2H_FLAIL@4,Elder's Morning Star .4,Armas
T4_2H_KNUCKLES_SET1,Adept's Brawler Gloves,Armas
T4_2H_KNUCKLES_SET1@1,Adept's Brawler Gloves .1,Armas
T4_2H_KNUCKLES_SET1@2,Adept's Brawler Gloves .2,Armas
T4_2H_KNUCKLES_SET1@3,Adept's Brawler Gloves .3,Armas
T4_2H_KNUCKLES_SET1@4,Adept's Brawler Gloves .4,Armas
T5_2H_KNUCKLES_SET1,Expert's Brawler Gloves,Armas
T5_2H_KNUCKLES_SET1@1,Expert's Brawler Gloves .1,Armas
T5_2H_KNUCKLES_SET1@2,Expert's Brawler Gloves .2,Armas
T5_2H_KNUCKLES_SET1@3,Expert's Brawler Gloves .3,Armas
T5_2H_KNUCKLES_SET1@4,Expert's Brawler Gloves .4,Armas
T6_2H_KNUCKLES_SET1,Master's Brawler Gloves,Armas
T6_2H_KNUCKLES_SET1@1,Master's Brawler Gloves .1,Armas
T6_2H_KNUCKLES_SET1@2,Master's Brawler Gloves .2,Armas
T6_2H_KNUCKLES_SET1@3,Master's Brawler Gloves .3,Armas
T6_2H_KNUCKLES_SET1@4,Master's Brawler Gloves .4,Armas
T7_2H_KNUCKLES_SET1,Grandmaster's Brawler Gloves,Armas
T7_2H_KNUCKLES_SET1@1,Grandmaster's Brawler Gloves .1,Armas
T7_2H_KNUCKLES_SET1@2,Grandmaster's Brawler Gloves .2,Armas
T7_2H_KNUCKLES_SET1@3,Grandmaster's Brawler Gloves .3,Armas
T7_2H_KNUCKLES_SET1@4,Grandmaster's Brawler Gloves .4,Armas
T8_2H_KNUCKLES_SET1,Elder's Brawler Gloves,Armas
T8_2H_KNUCKLES_SET1@1,Elder's Brawler Gloves .1,Armas
T8_2H_KNUCKLES_SET1@2,Elder's Brawler Gloves .2,Armas
T8_2H_KNUCKLES_SET1@3,Elder's Brawler Gloves .3,Armas
T8_2H_KNUCKLES_SET1@4,Elder's Brawler Gloves .4,Armas
T4_2H_KNUCKLES_SET3,Adept's Spiked Gauntlets,Armas
T4_2H_KNUCKLES_SET3@1,Adept's Spiked Gauntlets .1,Armas
T4_2H_KNUCKLES_SET3@2,Adept's Spiked Gauntlets .2,Armas
T4_2H_KNUCKLES_SET3@3,Adept's Spiked Gauntlets .3,Armas
T4_2H_KNUCKLES_SET3@4,Adept's Spiked Gauntlets .4,Armas
T5_2H_KNUCKLES_SET3,Expert's Spiked Gauntlets,Armas
T5_2H_KNUCKLES_SET3@1,Expert's Spiked Gauntlets .1,Armas
T5_2H_KNUCKLES_SET3@2,Expert's Spiked Gauntlets .2,Armas
T5_2H_KNUCKLES_SET3@3,Expert's Spiked Gauntlets .3,Armas
T5_2H_KNUCKLES_SET3@4,Expert's Spiked Gauntlets .4,Armas
T6_2H_KNUCKLES_SET3,Master's Spiked Gauntlets,Armas
T6_2H_KNUCKLES_SET3@1,Master's Spiked Gauntlets .1,Armas
T6_2H_KNUCKLES_SET3@2,Master's Spiked Gauntlets .2,Armas
T6_2H_KNUCKLES_SET3@3,Master's Spiked Gauntlets .3,Armas
T6_2H_KNUCKLES_SET3@4,Master's Spiked Gauntlets .4,Armas
T7_2H_KNUCKLES_SET3,Grandmaster's Spiked Gauntlets,Armas
